Time,CO₂(ppm),Temperature(C),Humidity(%),Pressure(hPa)
6/23/2021 5:16:48 a. m.,"1316","26.9","64","871"
6/23/2021 5:17:48 a. m.,"1363","26.9","64","871"
6/23/2021 5:18:48 a. m.,"1326","26.9","64","871"
6/23/2021 5:19:48 a. m.,"1338","26.9","64","871"
6/23/2021 5:20:48 a. m.,"1332","26.9","64","871"
6/23/2021 5:21:48 a. m.,"1321","26.9","64","871"
6/23/2021 5:22:48 a. m.,"1357","26.9","64","871"
6/23/2021 5:23:48 a. m.,"1358","26.9","64","871"
6/23/2021 5:24:48 a. m.,"1368","26.9","64","871"
6/23/2021 5:25:48 a. m.,"1371","26.9","64","871"
6/23/2021 5:26:48 a. m.,"1354","26.9","64","871"
6/23/2021 5:27:48 a. m.,"1399","26.9","64","871"
6/23/2021 5:28:48 a. m.,"1390","26.9","64","871"
6/23/2021 5:29:48 a. m.,"1377","26.8","64","871"
6/23/2021 5:30:48 a. m.,"1343","26.9","64","871"
6/23/2021 5:31:48 a. m.,"1370","26.9","64","871"
6/23/2021 5:32:48 a. m.,"1366","26.8","64","871"
6/23/2021 5:33:48 a. m.,"1386","26.8","64","871"
6/23/2021 5:34:48 a. m.,"1410","26.8","64","871"
6/23/2021 5:35:48 a. m.,"1363","26.8","64","871"
6/23/2021 5:36:48 a. m.,"1405","26.8","64","871"
6/23/2021 5:37:48 a. m.,"1382","26.8","64","871"
6/23/2021 5:38:48 a. m.,"1419","26.8","64","871"
6/23/2021 5:39:48 a. m.,"1424","26.8","64","871"
6/23/2021 5:40:48 a. m.,"1401","26.8","64","871"
6/23/2021 5:41:48 a. m.,"1397","26.8","64","871"
6/23/2021 5:42:48 a. m.,"1357","26.8","64","871"
6/23/2021 5:43:48 a. m.,"1402","26.8","64","871"
6/23/2021 5:44:48 a. m.,"1380","26.8","64","871"
6/23/2021 5:45:48 a. m.,"1378","26.8","64","871"
6/23/2021 5:46:48 a. m.,"1413","26.8","64","871"
6/23/2021 5:47:48 a. m.,"1366","26.8","64","871"
6/23/2021 5:48:48 a. m.,"1432","26.8","64","871"
6/23/2021 5:49:48 a. m.,"1398","26.8","64","871"
6/23/2021 5:50:48 a. m.,"1398","26.8","64","871"
6/23/2021 5:51:48 a. m.,"1387","26.8","64","871"
6/23/2021 5:52:48 a. m.,"1420","26.7","64","871"
6/23/2021 5:53:48 a. m.,"1416","26.8","64","871"
6/23/2021 5:54:48 a. m.,"1417","26.7","64","871"
6/23/2021 5:55:48 a. m.,"1445","26.7","64","871"
6/23/2021 5:56:48 a. m.,"1434","26.7","64","871"
6/23/2021 5:57:48 a. m.,"1421","26.7","64","871"
6/23/2021 5:58:48 a. m.,"1445","26.7","64","871"
6/23/2021 5:59:48 a. m.,"1439","26.7","64","871"
6/23/2021 6:00:48 a. m.,"1403","26.7","64","871"
6/23/2021 6:01:48 a. m.,"1414","26.7","64","871"
6/23/2021 6:02:48 a. m.,"1381","26.6","64","871"
6/23/2021 6:03:48 a. m.,"1435","26.7","64","871"
6/23/2021 6:04:48 a. m.,"1427","26.6","64","872"
6/23/2021 6:05:48 a. m.,"1444","26.6","64","872"
6/23/2021 6:06:48 a. m.,"1412","26.6","64","872"
6/23/2021 6:07:48 a. m.,"1406","26.6","64","871"
6/23/2021 6:08:48 a. m.,"1431","26.6","64","872"
6/23/2021 6:09:48 a. m.,"1415","26.6","64","871"
6/23/2021 6:10:48 a. m.,"1442","26.6","64","871"
6/23/2021 6:11:48 a. m.,"1435","26.6","64","871"
6/23/2021 6:12:48 a. m.,"1457","26.6","64","871"
6/23/2021 6:13:48 a. m.,"1427","26.6","64","871"
6/23/2021 6:14:48 a. m.,"1446","26.6","64","871"
6/23/2021 6:15:48 a. m.,"1446","26.6","64","871"
6/23/2021 6:16:48 a. m.,"1448","26.6","64","871"
6/23/2021 6:17:48 a. m.,"1417","26.6","64","871"
6/23/2021 6:18:48 a. m.,"1433","26.6","64","871"
6/23/2021 6:19:48 a. m.,"1438","26.6","64","871"
6/23/2021 6:20:48 a. m.,"1479","26.6","64","871"
6/23/2021 6:21:48 a. m.,"1442","26.6","64","871"
6/23/2021 6:22:48 a. m.,"1448","26.6","64","871"
6/23/2021 6:23:48 a. m.,"1473","26.5","64","871"
6/23/2021 6:24:48 a. m.,"1443","26.5","64","871"
6/23/2021 6:25:48 a. m.,"1423","26.5","64","871"
6/23/2021 6:26:48 a. m.,"1467","26.6","64","871"
6/23/2021 6:27:48 a. m.,"1437","26.5","64","871"
6/23/2021 6:28:48 a. m.,"1456","26.5","64","871"
6/23/2021 6:29:48 a. m.,"1444","26.5","64","871"
6/23/2021 6:30:48 a. m.,"1449","26.5","64","871"
6/23/2021 6:31:48 a. m.,"1456","26.5","64","871"
6/23/2021 6:32:48 a. m.,"1419","26.5","64","871"
6/23/2021 6:33:48 a. m.,"1446","26.5","64","871"
6/23/2021 6:34:48 a. m.,"1408","26.5","64","871"
6/23/2021 6:35:48 a. m.,"1433","26.5","64","871"
6/23/2021 6:36:48 a. m.,"1409","26.5","64","871"
6/23/2021 6:37:48 a. m.,"1429","26.5","64","871"
6/23/2021 6:38:48 a. m.,"1451","26.5","64","871"
6/23/2021 6:39:48 a. m.,"1466","26.5","64","871"
6/23/2021 6:40:48 a. m.,"1445","26.5","64","871"
6/23/2021 6:41:48 a. m.,"1447","26.5","64","871"
6/23/2021 6:42:48 a. m.,"1432","26.5","64","871"
6/23/2021 6:43:48 a. m.,"1466","26.5","64","871"
6/23/2021 6:44:48 a. m.,"1449","26.5","64","871"
6/23/2021 6:45:48 a. m.,"1470","26.5","64","871"
6/23/2021 6:46:48 a. m.,"1437","26.5","64","871"
6/23/2021 6:47:48 a. m.,"1496","26.5","64","871"
6/23/2021 6:48:48 a. m.,"1475","26.5","64","871"
6/23/2021 6:49:48 a. m.,"1443","26.5","64","871"
6/23/2021 6:50:48 a. m.,"1490","26.5","64","871"
6/23/2021 6:51:48 a. m.,"1443","26.5","65","871"
6/23/2021 6:52:48 a. m.,"1446","26.5","64","871"
6/23/2021 6:53:48 a. m.,"1450","26.5","64","871"
6/23/2021 6:54:48 a. m.,"1472","26.5","64","871"
6/23/2021 6:55:48 a. m.,"1459","26.5","64","871"
6/23/2021 6:56:48 a. m.,"1457","26.5","64","871"
6/23/2021 6:57:48 a. m.,"1434","26.5","64","871"
6/23/2021 6:58:48 a. m.,"1460","26.4","64","871"
6/23/2021 6:59:48 a. m.,"1444","26.5","64","871"
6/23/2021 7:00:48 a. m.,"1467","26.5","64","871"
6/23/2021 7:01:48 a. m.,"1479","26.4","64","871"
6/23/2021 7:02:48 a. m.,"1461","26.5","64","871"
6/23/2021 7:03:48 a. m.,"1474","26.4","64","871"
6/23/2021 7:04:48 a. m.,"1470","26.4","64","871"
6/23/2021 7:05:48 a. m.,"1465","26.4","64","871"
6/23/2021 7:06:48 a. m.,"1462","26.4","64","871"
6/23/2021 7:07:48 a. m.,"1462","26.4","64","871"
6/23/2021 7:08:48 a. m.,"1427","26.4","64","871"
6/23/2021 7:09:48 a. m.,"1436","26.4","64","871"
6/23/2021 7:10:48 a. m.,"1447","26.4","64","871"
6/23/2021 7:11:48 a. m.,"1469","26.4","64","871"
6/23/2021 7:12:48 a. m.,"1447","26.4","64","871"
6/23/2021 7:13:48 a. m.,"1424","26.4","64","871"
6/23/2021 7:14:48 a. m.,"1502","26.4","64","871"
6/23/2021 7:15:48 a. m.,"1493","26.4","64","871"
6/23/2021 7:16:48 a. m.,"1464","26.4","64","871"
6/23/2021 7:17:48 a. m.,"1480","26.4","64","871"
6/23/2021 7:18:48 a. m.,"1477","26.4","64","871"
6/23/2021 7:19:48 a. m.,"1471","26.4","64","871"
6/23/2021 7:20:48 a. m.,"1478","26.4","64","871"
6/23/2021 7:21:48 a. m.,"1497","26.4","64","871"
6/23/2021 7:22:48 a. m.,"1505","26.4","64","871"
6/23/2021 7:23:48 a. m.,"1493","26.4","64","871"
6/23/2021 7:24:48 a. m.,"1501","26.3","64","871"
6/23/2021 7:25:48 a. m.,"1533","26.3","64","871"
6/23/2021 7:26:48 a. m.,"1497","26.3","64","871"
6/23/2021 7:27:48 a. m.,"1456","26.3","64","871"
6/23/2021 7:28:48 a. m.,"1491","26.3","64","871"
6/23/2021 7:29:48 a. m.,"1473","26.3","64","871"
6/23/2021 7:30:48 a. m.,"1498","26.3","64","871"
6/23/2021 7:31:48 a. m.,"1502","26.3","64","871"
6/23/2021 7:32:48 a. m.,"1524","26.3","64","871"
6/23/2021 7:33:48 a. m.,"1534","26.3","64","871"
6/23/2021 7:34:48 a. m.,"1508","26.3","65","871"
6/23/2021 7:35:48 a. m.,"1500","26.3","65","871"
6/23/2021 7:36:48 a. m.,"1531","26.3","65","871"
6/23/2021 7:37:48 a. m.,"1511","26.3","65","871"
6/23/2021 7:38:48 a. m.,"1527","26.3","65","871"
6/23/2021 7:39:48 a. m.,"1515","26.3","65","871"
6/23/2021 7:40:48 a. m.,"1535","26.3","65","871"
6/23/2021 7:41:48 a. m.,"1497","26.3","65","871"
6/23/2021 7:42:48 a. m.,"1515","26.3","65","872"
6/23/2021 7:43:48 a. m.,"1544","26.2","65","872"
6/23/2021 7:44:48 a. m.,"1517","26.3","65","872"
6/23/2021 7:45:48 a. m.,"1558","26.2","65","872"
6/23/2021 7:46:48 a. m.,"1540","26.2","65","872"
6/23/2021 7:47:48 a. m.,"1554","26.2","65","872"
6/23/2021 7:48:48 a. m.,"1559","26.2","65","872"
6/23/2021 7:49:48 a. m.,"1553","26.2","65","872"
6/23/2021 7:50:48 a. m.,"1563","26.2","65","872"
6/23/2021 7:51:48 a. m.,"1572","26.2","65","872"
6/23/2021 7:52:48 a. m.,"1591","26.2","65","872"
6/23/2021 7:53:48 a. m.,"1614","26.2","65","872"
6/23/2021 7:54:48 a. m.,"1607","26.2","65","872"
6/23/2021 7:55:48 a. m.,"1586","26.2","65","872"
6/23/2021 7:56:48 a. m.,"1574","26.2","65","872"
6/23/2021 7:57:48 a. m.,"1573","26.2","65","872"
6/23/2021 7:58:48 a. m.,"1586","26.2","65","872"
6/23/2021 7:59:48 a. m.,"1590","26.2","65","872"
6/23/2021 8:00:48 a. m.,"1608","26.2","65","872"
6/23/2021 8:01:48 a. m.,"1576","26.2","65","872"
6/23/2021 8:02:48 a. m.,"1578","26.2","65","872"
6/23/2021 8:03:48 a. m.,"1595","26.2","65","872"
6/23/2021 8:04:48 a. m.,"1562","26.2","65","872"
6/23/2021 8:05:48 a. m.,"1601","26.2","65","872"
6/23/2021 8:06:48 a. m.,"1573","26.2","65","872"
6/23/2021 8:07:48 a. m.,"1635","26.2","65","872"
6/23/2021 8:08:48 a. m.,"1441","26.2","65","872"
6/23/2021 8:09:48 a. m.,"1198","26.2","64","872"
6/23/2021 8:10:48 a. m.,"969","26.2","64","872"
6/23/2021 8:11:48 a. m.,"830","26.2","64","872"
6/23/2021 8:12:48 a. m.,"734","26.2","64","872"
6/23/2021 8:13:48 a. m.,"633","26.1","64","872"
6/23/2021 8:14:48 a. m.,"591","26.1","64","872"
6/23/2021 8:15:48 a. m.,"531","26.0","63","872"
6/23/2021 8:16:48 a. m.,"521","26.0","63","872"
6/23/2021 8:17:48 a. m.,"515","26.0","63","872"
6/23/2021 8:18:48 a. m.,"490","26.0","63","872"
6/23/2021 8:19:48 a. m.,"496","26.0","63","872"
6/23/2021 8:20:48 a. m.,"477","25.9","63","872"
6/23/2021 8:21:48 a. m.,"487","25.9","63","872"
6/23/2021 8:22:48 a. m.,"471","25.9","63","872"
6/23/2021 8:23:48 a. m.,"468","25.9","63","872"
6/23/2021 8:24:48 a. m.,"454","25.9","63","872"
6/23/2021 8:25:48 a. m.,"450","25.8","63","872"
6/23/2021 8:26:48 a. m.,"490","25.8","63","872"
6/23/2021 8:27:48 a. m.,"461","25.8","63","872"
6/23/2021 8:28:48 a. m.,"468","25.8","63","872"
6/23/2021 8:29:48 a. m.,"468","25.8","63","872"
6/23/2021 8:30:48 a. m.,"448","25.7","63","872"
6/23/2021 8:31:48 a. m.,"459","25.8","63","872"
6/23/2021 8:32:48 a. m.,"433","25.7","63","872"
6/23/2021 8:33:48 a. m.,"462","25.7","63","872"
6/23/2021 8:34:48 a. m.,"443","25.7","63","872"
6/23/2021 8:35:48 a. m.,"446","25.6","63","872"
6/23/2021 8:36:48 a. m.,"439","25.7","62","872"
6/23/2021 8:37:48 a. m.,"426","25.6","62","872"
6/23/2021 8:38:48 a. m.,"441","25.6","62","872"
6/23/2021 8:39:48 a. m.,"451","25.6","62","872"
6/23/2021 8:40:48 a. m.,"467","25.6","62","872"
6/23/2021 8:41:48 a. m.,"442","25.6","62","872"
6/23/2021 8:42:48 a. m.,"447","25.6","62","872"
6/23/2021 8:43:48 a. m.,"440","25.6","62","872"
6/23/2021 8:44:48 a. m.,"432","25.6","62","872"
6/23/2021 8:45:48 a. m.,"436","25.5","62","872"
6/23/2021 8:46:48 a. m.,"435","25.5","62","872"
6/23/2021 8:47:48 a. m.,"447","25.5","62","872"
6/23/2021 8:48:48 a. m.,"446","25.5","62","872"
6/23/2021 8:49:48 a. m.,"417","25.5","62","872"
6/23/2021 8:50:48 a. m.,"432","25.5","62","872"
6/23/2021 8:51:48 a. m.,"442","25.5","62","872"
6/23/2021 8:52:48 a. m.,"427","25.5","62","872"
6/23/2021 8:53:48 a. m.,"445","25.5","62","872"
6/23/2021 8:54:48 a. m.,"427","25.5","62","872"
6/23/2021 8:55:48 a. m.,"436","25.5","62","872"
6/23/2021 8:56:48 a. m.,"436","25.5","62","872"
6/23/2021 8:57:48 a. m.,"435","25.5","62","872"
6/23/2021 8:58:48 a. m.,"434","25.5","62","872"
6/23/2021 8:59:48 a. m.,"434","25.5","62","872"
6/23/2021 9:00:48 a. m.,"440","25.5","62","872"
6/23/2021 9:01:48 a. m.,"452","25.5","62","872"
6/23/2021 9:02:48 a. m.,"422","25.5","62","872"
6/23/2021 9:03:48 a. m.,"427","25.5","62","872"
6/23/2021 9:04:48 a. m.,"417","25.4","62","872"
6/23/2021 9:05:48 a. m.,"431","25.4","62","872"
6/23/2021 9:06:48 a. m.,"437","25.4","62","872"
6/23/2021 9:07:48 a. m.,"451","25.4","62","872"
6/23/2021 9:08:48 a. m.,"441","25.4","62","872"
6/23/2021 9:09:48 a. m.,"435","25.4","62","872"
6/23/2021 9:10:48 a. m.,"437","25.4","62","872"
6/23/2021 9:11:48 a. m.,"428","25.4","62","872"
6/23/2021 9:12:48 a. m.,"420","25.4","62","872"
6/23/2021 9:13:48 a. m.,"427","25.4","62","872"
6/23/2021 9:14:48 a. m.,"440","25.4","62","872"
6/23/2021 9:15:48 a. m.,"448","25.5","62","872"
6/23/2021 9:16:48 a. m.,"456","25.5","62","872"
6/23/2021 9:17:48 a. m.,"448","25.4","62","872"
6/23/2021 9:18:48 a. m.,"438","25.5","62","872"
6/23/2021 9:19:48 a. m.,"442","25.5","62","872"
6/23/2021 9:20:48 a. m.,"463","25.5","62","872"
6/23/2021 9:21:48 a. m.,"445","25.5","62","872"
6/23/2021 9:22:48 a. m.,"454","25.5","62","872"
6/23/2021 9:23:48 a. m.,"456","25.5","62","872"
6/23/2021 9:24:48 a. m.,"445","25.5","62","872"
6/23/2021 9:25:48 a. m.,"442","25.5","62","872"
6/23/2021 9:26:48 a. m.,"439","25.5","62","872"
6/23/2021 9:27:48 a. m.,"444","25.5","62","872"
6/23/2021 9:28:48 a. m.,"447","25.5","62","872"
6/23/2021 9:29:48 a. m.,"436","25.5","62","872"
6/23/2021 9:30:48 a. m.,"442","25.5","62","872"
6/23/2021 9:31:48 a. m.,"442","25.5","62","872"
6/23/2021 9:32:48 a. m.,"457","25.5","62","872"
6/23/2021 9:33:48 a. m.,"477","25.5","62","872"
6/23/2021 9:34:48 a. m.,"480","25.4","62","872"
6/23/2021 9:35:48 a. m.,"471","25.5","62","872"
6/23/2021 9:36:48 a. m.,"469","25.5","62","872"
6/23/2021 9:37:48 a. m.,"443","25.5","62","872"
6/23/2021 9:38:48 a. m.,"433","25.5","62","872"
6/23/2021 9:39:48 a. m.,"445","25.4","62","872"
6/23/2021 9:40:48 a. m.,"420","25.5","62","872"
6/23/2021 9:41:48 a. m.,"422","25.4","62","872"
6/23/2021 9:42:48 a. m.,"425","25.4","62","872"
6/23/2021 9:43:48 a. m.,"423","25.4","62","872"
6/23/2021 9:44:48 a. m.,"420","25.4","62","872"
6/23/2021 9:45:48 a. m.,"432","25.4","62","872"
6/23/2021 9:46:48 a. m.,"441","25.4","62","872"
6/23/2021 9:47:48 a. m.,"412","25.4","62","872"
6/23/2021 9:48:48 a. m.,"426","25.4","62","872"
6/23/2021 9:49:48 a. m.,"463","25.4","62","872"
6/23/2021 9:50:48 a. m.,"466","25.4","62","872"
6/23/2021 9:51:48 a. m.,"473","25.4","62","872"
6/23/2021 9:52:48 a. m.,"462","25.5","62","872"
6/23/2021 9:53:48 a. m.,"454","25.5","62","872"
6/23/2021 9:54:48 a. m.,"459","25.5","62","872"
6/23/2021 9:55:48 a. m.,"466","25.5","62","872"
6/23/2021 9:56:48 a. m.,"462","25.5","62","872"
6/23/2021 9:57:48 a. m.,"441","25.5","62","872"
6/23/2021 9:58:48 a. m.,"444","25.5","62","872"
6/23/2021 9:59:48 a. m.,"424","25.5","62","872"
6/23/2021 10:00:48 a. m.,"436","25.5","62","872"
6/23/2021 10:01:48 a. m.,"428","25.5","62","872"
6/23/2021 10:02:48 a. m.,"430","25.5","62","872"
6/23/2021 10:03:48 a. m.,"440","25.5","64","872"
6/23/2021 10:04:48 a. m.,"461","25.7","68","872"
6/23/2021 10:05:48 a. m.,"472","26.0","69","872"
6/23/2021 10:06:48 a. m.,"492","26.2","70","872"
6/23/2021 10:07:48 a. m.,"474","26.5","73","872"
6/23/2021 10:08:48 a. m.,"475","26.7","75","873"
6/23/2021 10:09:48 a. m.,"564","26.9","74","873"
6/23/2021 10:10:48 a. m.,"485","27.0","68","873"
6/23/2021 10:11:48 a. m.,"476","27.0","65","873"
6/23/2021 10:12:48 a. m.,"468","26.8","63","873"
6/23/2021 10:13:48 a. m.,"490","26.7","64","873"
6/23/2021 10:14:48 a. m.,"472","26.5","64","873"
6/23/2021 10:15:48 a. m.,"474","26.4","64","874"
6/23/2021 10:16:48 a. m.,"479","26.4","64","875"
6/23/2021 10:17:48 a. m.,"442","26.3","64","875"
6/23/2021 10:18:48 a. m.,"454","26.2","64","876"
6/23/2021 10:19:48 a. m.,"463","26.1","63","876"
6/23/2021 10:20:48 a. m.,"448","26.1","63","876"
6/23/2021 10:21:48 a. m.,"473","26.0","63","877"
6/23/2021 10:22:48 a. m.,"498","26.0","63","878"
6/23/2021 10:23:48 a. m.,"483","26.0","63","880"
6/23/2021 10:24:48 a. m.,"474","26.0","63","882"
6/23/2021 10:25:48 a. m.,"458","25.9","63","884"
6/23/2021 10:26:48 a. m.,"460","25.9","63","883"
6/23/2021 10:27:48 a. m.,"471","25.9","63","882"
6/23/2021 10:28:48 a. m.,"456","25.8","63","881"
6/23/2021 10:29:48 a. m.,"457","25.8","64","881"
6/23/2021 10:30:48 a. m.,"462","25.8","66","881"
6/23/2021 10:31:48 a. m.,"430","25.9","65","881"
6/23/2021 10:32:48 a. m.,"435","26.0","66","881"
6/23/2021 10:33:48 a. m.,"439","26.1","65","881"
6/23/2021 10:34:48 a. m.,"424","26.1","64","881"
6/23/2021 10:35:48 a. m.,"436","26.0","63","881"
6/23/2021 10:36:48 a. m.,"436","25.8","63","881"
6/23/2021 10:37:48 a. m.,"422","25.6","63","881"
6/23/2021 10:38:48 a. m.,"432","25.5","64","882"
6/23/2021 10:39:48 a. m.,"410","25.3","64","882"
6/23/2021 10:40:48 a. m.,"426","25.2","64","882"
6/23/2021 10:41:48 a. m.,"414","25.1","65","882"
6/23/2021 10:42:48 a. m.,"429","25.0","65","882"
6/23/2021 10:43:48 a. m.,"423","24.9","65","882"
6/23/2021 10:44:48 a. m.,"422","24.8","66","882"
6/23/2021 10:45:48 a. m.,"428","24.8","66","882"
6/23/2021 10:46:48 a. m.,"427","24.7","66","882"
6/23/2021 10:47:48 a. m.,"426","24.6","66","882"
6/23/2021 10:48:48 a. m.,"416","24.6","66","882"
6/23/2021 10:49:48 a. m.,"425","24.6","66","882"
6/23/2021 10:50:48 a. m.,"435","24.5","66","882"
6/23/2021 10:51:48 a. m.,"426","24.5","66","882"
6/23/2021 10:52:48 a. m.,"423","24.5","67","882"
6/23/2021 10:53:48 a. m.,"435","24.5","67","882"
6/23/2021 10:54:48 a. m.,"437","24.5","67","882"
6/23/2021 10:55:48 a. m.,"418","24.5","67","882"
6/23/2021 10:56:48 a. m.,"419","24.4","67","882"
6/23/2021 10:57:48 a. m.,"421","24.4","67","882"
6/23/2021 10:58:48 a. m.,"432","24.4","67","882"
6/23/2021 10:59:48 a. m.,"411","24.4","67","882"
6/23/2021 11:00:48 a. m.,"431","24.4","67","882"
6/23/2021 11:01:48 a. m.,"409","24.4","67","882"
6/23/2021 11:02:48 a. m.,"428","24.3","68","882"
6/23/2021 11:03:48 a. m.,"416","24.2","67","882"
6/23/2021 11:04:48 a. m.,"423","24.2","68","882"
6/23/2021 11:05:48 a. m.,"421","24.3","68","882"
6/23/2021 11:06:48 a. m.,"420","24.2","68","882"
6/23/2021 11:07:48 a. m.,"412","24.2","68","882"
6/23/2021 11:08:48 a. m.,"434","24.2","68","882"
6/23/2021 11:09:48 a. m.,"426","24.2","68","882"
6/23/2021 11:10:48 a. m.,"421","24.2","68","882"
6/23/2021 11:11:48 a. m.,"411","24.2","68","882"
6/23/2021 11:12:48 a. m.,"421","24.2","68","882"
6/23/2021 11:13:48 a. m.,"437","24.2","68","882"
6/23/2021 11:14:48 a. m.,"423","24.2","68","882"
6/23/2021 11:15:48 a. m.,"426","24.2","68","882"
6/23/2021 11:16:48 a. m.,"422","24.2","69","882"
6/23/2021 11:17:48 a. m.,"416","24.2","69","882"
6/23/2021 11:18:48 a. m.,"409","24.2","69","882"
6/23/2021 11:19:48 a. m.,"415","24.2","69","882"
6/23/2021 11:20:48 a. m.,"421","24.2","69","882"
6/23/2021 11:21:48 a. m.,"409","24.2","69","882"
6/23/2021 11:22:48 a. m.,"417","24.2","69","882"
6/23/2021 11:23:48 a. m.,"412","24.2","69","882"
6/23/2021 11:24:48 a. m.,"423","24.2","69","882"
6/23/2021 11:25:48 a. m.,"424","24.2","69","882"
6/23/2021 11:26:48 a. m.,"420","24.1","69","882"
6/23/2021 11:27:48 a. m.,"429","24.1","69","882"
6/23/2021 11:28:48 a. m.,"418","24.2","69","882"
6/23/2021 11:29:48 a. m.,"422","24.2","69","882"
6/23/2021 11:30:48 a. m.,"426","24.2","69","882"
6/23/2021 11:31:48 a. m.,"425","24.2","69","882"
6/23/2021 11:32:48 a. m.,"423","24.2","69","882"
6/23/2021 11:33:48 a. m.,"418","24.2","69","882"
6/23/2021 11:34:48 a. m.,"425","24.2","69","882"
6/23/2021 11:35:48 a. m.,"416","24.2","69","882"
6/23/2021 11:36:48 a. m.,"422","24.2","69","882"
6/23/2021 11:37:48 a. m.,"400","24.2","69","882"
6/23/2021 11:38:48 a. m.,"407","24.2","69","882"
6/23/2021 11:39:48 a. m.,"419","24.3","69","882"
6/23/2021 11:40:48 a. m.,"417","24.2","69","882"
6/23/2021 11:41:48 a. m.,"448","24.3","68","882"
6/23/2021 11:42:48 a. m.,"456","24.3","68","882"
6/23/2021 11:43:48 a. m.,"462","24.3","68","882"
6/23/2021 11:44:48 a. m.,"466","24.4","68","882"
6/23/2021 11:45:48 a. m.,"466","24.4","68","882"
6/23/2021 11:46:48 a. m.,"458","24.4","68","882"
6/23/2021 11:47:48 a. m.,"455","24.4","68","882"
6/23/2021 11:48:48 a. m.,"454","24.4","68","882"
6/23/2021 11:49:48 a. m.,"466","24.5","68","882"
6/23/2021 11:50:48 a. m.,"461","24.5","68","882"
6/23/2021 11:51:48 a. m.,"471","24.5","68","882"
6/23/2021 11:52:48 a. m.,"469","24.5","68","882"
6/23/2021 11:53:48 a. m.,"461","24.5","68","882"
6/23/2021 11:54:48 a. m.,"461","24.5","68","882"
6/23/2021 11:55:48 a. m.,"446","24.5","68","882"
6/23/2021 11:56:48 a. m.,"454","24.5","68","882"
6/23/2021 11:57:48 a. m.,"459","24.5","68","882"
6/23/2021 11:58:48 a. m.,"456","24.5","68","882"
6/23/2021 11:59:48 a. m.,"477","24.5","68","882"
6/23/2021 12:00:48 p. m.,"467","24.6","68","882"
6/23/2021 12:01:48 p. m.,"465","24.6","68","882"
6/23/2021 12:02:48 p. m.,"444","24.6","68","882"
6/23/2021 12:03:48 p. m.,"447","24.6","68","882"
6/23/2021 12:04:48 p. m.,"438","24.6","67","882"
6/23/2021 12:05:48 p. m.,"436","24.6","67","882"
6/23/2021 12:06:48 p. m.,"422","24.6","67","882"
6/23/2021 12:07:48 p. m.,"434","24.5","67","882"
6/23/2021 12:08:48 p. m.,"434","24.6","68","882"
6/23/2021 12:09:48 p. m.,"422","24.5","68","882"
6/23/2021 12:10:48 p. m.,"437","24.6","68","882"
6/23/2021 12:11:48 p. m.,"457","24.6","67","882"
6/23/2021 12:12:48 p. m.,"459","24.6","67","882"
6/23/2021 12:13:48 p. m.,"438","24.6","67","882"
6/23/2021 12:14:48 p. m.,"459","24.6","67","882"
6/23/2021 12:15:48 p. m.,"433","24.6","67","882"
6/23/2021 12:16:48 p. m.,"434","24.6","67","882"
6/23/2021 12:17:48 p. m.,"447","24.6","67","882"
6/23/2021 12:18:48 p. m.,"431","24.7","67","882"
6/23/2021 12:19:48 p. m.,"447","24.7","67","882"
6/23/2021 12:20:48 p. m.,"444","24.8","67","882"
6/23/2021 12:21:48 p. m.,"446","24.8","67","882"
6/23/2021 12:22:48 p. m.,"452","24.8","67","882"
6/23/2021 12:23:48 p. m.,"456","24.8","67","882"
6/23/2021 12:24:48 p. m.,"437","24.8","67","882"
6/23/2021 12:25:48 p. m.,"446","24.8","67","882"
6/23/2021 12:26:48 p. m.,"437","24.8","67","882"
6/23/2021 12:27:48 p. m.,"440","24.8","67","882"
6/23/2021 12:28:48 p. m.,"444","24.8","67","882"
6/23/2021 12:29:48 p. m.,"442","24.8","67","882"
6/23/2021 12:30:48 p. m.,"440","24.9","67","882"
6/23/2021 12:31:48 p. m.,"435","24.9","67","882"
6/23/2021 12:32:48 p. m.,"442","24.9","67","882"
6/23/2021 12:33:48 p. m.,"435","24.9","67","882"
6/23/2021 12:34:48 p. m.,"463","24.9","67","882"
6/23/2021 12:35:48 p. m.,"476","24.9","67","882"
6/23/2021 12:36:48 p. m.,"476","25.0","67","882"
6/23/2021 12:37:48 p. m.,"462","25.0","67","882"
6/23/2021 12:38:48 p. m.,"460","25.0","67","882"
6/23/2021 12:39:48 p. m.,"452","25.0","66","882"
6/23/2021 12:40:48 p. m.,"436","25.0","66","882"
6/23/2021 12:41:48 p. m.,"458","25.0","66","882"
6/23/2021 12:42:48 p. m.,"462","25.0","66","882"
6/23/2021 12:43:48 p. m.,"464","25.0","66","882"
6/23/2021 12:44:48 p. m.,"446","25.1","66","882"
6/23/2021 12:45:48 p. m.,"449","25.1","66","882"
6/23/2021 12:46:48 p. m.,"456","25.0","66","882"
6/23/2021 12:47:48 p. m.,"438","25.1","66","882"
6/23/2021 12:48:48 p. m.,"451","25.1","66","882"
6/23/2021 12:49:48 p. m.,"471","25.1","66","882"
6/23/2021 12:50:48 p. m.,"452","25.2","66","882"
6/23/2021 12:51:48 p. m.,"466","25.2","66","882"
6/23/2021 12:52:48 p. m.,"477","25.2","66","882"
6/23/2021 12:53:48 p. m.,"463","25.2","66","882"
6/23/2021 12:54:48 p. m.,"474","25.2","66","882"
