FLUX RECORD TRACKS,,,,,,,,,
#,sec,CH4,H2S,CO2,Cell_T.,Pressure,Battery,AirT,BarP
631,630.18,2.1,0.148522,570.89325,50.88559,860.88739,14.554919,31.540972,877.5849
632,631.18,2.1,0.148285,571.92249,50.88559,860.88739,14.555411,31.543056,877.58264
633,632.18,2.1,0.148049,572.79498,50.88559,860.88739,14.555043,31.546528,877.58197
634,633.18,2.2,0.147332,573.31927,50.88559,860.88739,14.554674,31.548611,877.58081
635,634.18,2.2,0.145653,571.2406,50.88559,860.88739,14.55455,31.552084,877.57977
636,635.18,2.1,0.145417,571.28821,50.88559,860.88739,14.555043,31.555555,877.58014
637,636.18,2.1,0.145417,572.64349,50.88559,860.88739,14.555166,31.557638,877.5788
638,637.18,2.2,0.144936,570.63861,50.88559,860.88739,14.555166,31.559029,877.57526
639,638.18,2.1,0.144699,573.81781,50.88559,860.88739,14.555411,31.563194,877.57666
640,639.18,2.1,0.14518,573.71106,50.88559,860.88739,14.555165,31.567362,877.5802
641,640.18,2.1,0.145897,571.39575,50.88559,860.88739,14.555288,31.568056,877.57404
642,641.18,2.1,0.145417,571.70038,50.88559,860.88739,14.555411,31.572916,877.57562
643,642.18,2.1,0.146614,572.86877,50.88559,860.88739,14.555904,31.577084,877.5788
644,643.18,2.1,0.146851,570.2934,50.88559,860.88739,14.555166,31.579861,877.57953
645,644.18,2.1,0.145897,572.3905,50.88559,860.88739,14.555289,31.58264,877.57666
646,645.18,2.1,0.146614,572.46332,50.88559,860.88739,14.555413,31.584028,877.57361
647,646.18,2.1,0.14637,572.46417,50.88559,860.88739,14.556151,31.586805,877.57202
648,647.18,2.2,0.14637,572.98431,50.88559,860.88739,14.555289,31.589582,877.57129
649,648.18,2.1,0.146614,572.26678,50.88559,860.88739,14.555535,31.593056,877.57025
650,649.18,2.1,0.146614,573.40991,50.88559,860.88739,14.556026,31.597221,877.57092
651,650.18,2.1,0.145417,569.39203,50.88559,860.88739,14.555165,31.602777,877.57172
652,651.18,2.1,0.145653,572.80194,50.88559,860.88739,14.555288,31.60486,877.57172
653,652.18,2,0.146851,572.3905,50.88559,860.88739,14.555411,31.608334,877.57239
654,653.18,2.1,0.147088,572.87573,50.88559,860.88739,14.555658,31.611805,877.57324
655,654.18,2.1,0.146851,572.67047,50.88559,860.88739,14.555043,31.613194,877.56866
656,655.18,2.1,0.147568,572.1424,50.88559,860.88739,14.555411,31.617361,877.5686
657,656.18,2.1,0.148049,571.08917,50.88559,860.88739,14.556149,31.61875,877.56396
658,657.18,2.1,0.147332,571.6308,50.88559,860.88739,14.555411,31.622917,877.56604
659,658.18,2.1,0.147805,572.00604,50.88559,860.88739,14.554796,31.627777,877.56042
660,659.18,2.1,0.147332,571.72614,50.88559,860.88739,14.555657,31.627777,877.56042
661,660.18,2.1,0.148049,572.93652,50.88559,860.88739,14.555657,31.629862,877.55731
662,661.18,2.2,0.147088,572.62347,50.88559,860.88739,14.555657,31.634027,877.55719
663,662.18,2.1,0.148285,571.15491,50.88559,860.88739,14.556149,31.636806,877.5553
664,663.18,2,0.149483,573.0921,50.88559,860.88739,14.556273,31.641666,877.55841
665,664.18,2.1,0.150201,572.41943,50.88559,860.88739,14.555289,31.642361,877.55304
666,665.18,2.1,0.149483,571.45551,50.88559,860.88739,14.554797,31.645834,877.55261
667,666.18,2,0.150918,573.1507,50.88559,860.88739,14.555044,31.654861,877.55597
668,667.18,2.1,0.150918,573.24548,50.88559,860.88739,14.555905,31.654861,877.55713
669,668.18,2.1,0.150918,573.48175,50.88559,860.88739,14.556643,31.658333,877.55487
670,669.18,2,0.149957,572.3764,50.88559,860.88739,14.556766,31.660418,877.55487
671,670.18,2.1,0.149003,573.0799,50.88559,860.88739,14.555904,31.664583,877.55731
672,671.18,2.1,0.149239,571.90137,50.88559,860.88739,14.555166,31.668056,877.55731
673,672.18,2.1,0.148049,572.77704,50.88559,860.88739,14.554797,31.67639,877.5614
674,673.18,2,0.148049,573.6712,50.88559,860.88739,14.554674,31.67639,877.55969
675,674.18,2.1,0.148522,571.57886,50.88559,860.88739,14.554797,31.678473,877.55688
676,675.18,2.1,0.148522,572.77704,50.88559,860.88739,14.555658,31.682638,877.55505
677,676.18,2,0.14972,571.03748,50.88559,860.88739,14.555535,31.682638,877.55103
678,677.18,2.1,0.149003,572.84882,50.88559,860.88739,14.554797,31.6875,877.55096
679,678.18,2,0.150437,571.9035,50.88559,860.88739,14.555289,31.6875,877.54791
680,679.18,1.9,0.149483,570.73114,50.88559,860.88739,14.554552,31.690971,877.54199
681,680.18,2,0.149239,572.33673,50.88559,860.88739,14.553691,31.691668,877.54486
682,681.18,2,0.148522,574.35345,50.88559,860.88739,14.55406,31.696527,877.53949
683,682.18,2,0.148522,573.09589,50.88559,860.88739,14.554183,31.700001,877.53845
684,683.18,2,0.148522,574.37256,50.88559,860.88739,14.553938,31.700001,877.53229
685,684.18,2,0.14972,573.61237,50.88559,860.88739,14.553323,31.706249,877.53491
686,685.18,2,0.14972,571.22546,50.88559,860.88739,14.552462,31.709028,877.53326
687,686.18,2,0.149483,571.9035,50.88559,860.88739,14.550615,31.711805,877.53168
688,687.18,2.1,0.149957,572.23206,50.88559,860.88739,14.550615,31.714582,877.53168
689,688.18,2.1,0.149239,573.16083,50.88559,860.88739,14.55,31.718056,877.53143
690,689.18,2.1,0.14972,573.11395,50.88559,860.88739,14.550123,31.720833,877.52997
691,690.18,2.1,0.149003,572.54675,50.88559,860.88739,14.549754,31.723612,877.52698
692,691.18,2.1,0.14972,572.79303,50.88559,860.88739,14.548524,31.727777,877.52924
693,692.18,2.1,0.150201,573.82788,50.88559,860.88739,14.548524,31.72986,877.52576
694,693.18,2.1,0.149957,573.95056,50.88559,860.88739,14.548032,31.733334,877.52698
695,694.18,2,0.14972,572.56085,50.88559,860.88739,14.548524,31.734028,877.52264
696,695.18,2,0.149003,573.0412,50.88559,860.75104,14.548524,31.736805,877.52142
697,696.18,2,0.149483,571.47992,50.88559,860.75104,14.548524,31.736805,877.51239
698,697.18,2,0.150437,570.46954,50.88559,860.88739,14.54914,31.740278,877.51312
699,698.18,2,0.150437,573.22559,50.88559,860.88739,14.54914,31.742361,877.51166
700,699.18,2,0.150674,571.98114,50.88559,860.88739,14.549756,31.743055,877.50739
701,700.18,2,0.150918,571.86542,50.88559,860.75104,14.550248,31.745138,877.50562
702,701.18,2,0.150918,574.85492,50.88559,860.75104,14.550371,31.745832,877.49921
703,702.18,2,0.150918,571.65759,50.88559,860.88739,14.550864,31.745832,877.49261
704,703.18,2,0.150918,572.08252,50.88559,860.88739,14.550986,31.750694,877.49634
705,704.18,2,0.150437,574.15118,50.88559,860.88739,14.550864,31.754862,877.49774
706,705.18,2,0.14972,573.83984,50.88559,860.75104,14.550618,31.758333,877.49921
707,706.18,2,0.150201,571.37054,50.88559,860.75104,14.550864,31.76111,877.49774
708,707.18,2,0.149239,573.91772,50.88559,860.88739,14.550493,31.764584,877.49939
709,708.18,2,0.148049,573.07904,50.88559,860.88739,14.550003,31.766666,877.4978
710,709.18,1.9,0.149003,572.35663,50.88559,860.88739,14.549756,31.768055,877.49377
711,710.18,2,0.148522,572.03192,50.88559,860.88739,14.550493,31.771528,877.49445
712,711.18,2.1,0.149003,573.0722,50.88559,860.88739,14.550617,31.772917,877.49316
713,712.18,2,0.149239,574.06317,50.88559,860.88739,14.550247,31.772917,877.4873
714,713.18,2,0.149003,572.29169,50.88559,860.75104,14.55037,31.775,877.48639
715,714.18,2,0.14972,573.89386,50.88559,860.75104,14.55037,31.775694,877.48108
716,715.18,2,0.148522,573.63348,50.88559,860.88739,14.549878,31.777779,877.47949
717,716.18,2,0.14972,574.09607,50.88559,860.88739,14.549508,31.780556,877.47919
718,717.18,2,0.148285,572.48322,50.88559,860.88739,14.549754,31.78125,877.47656
719,718.18,2,0.148766,572.54291,50.88559,860.88739,14.550369,31.781944,877.47186
720,719.18,2,0.148766,571.02258,50.88559,860.88739,14.550123,31.784721,877.47345
721,720.18,2,0.148766,571.24646,50.88559,860.88739,14.549509,31.789583,877.47595
722,721.18,2,0.14972,573.29431,50.88559,860.75104,14.549754,31.79236,877.47559
723,722.18,2,0.150918,574.10931,50.88559,860.75104,14.55,31.794445,877.47363
724,723.18,2,0.150437,573.28644,50.88559,860.75104,14.550123,31.797222,877.47449
725,724.18,2,0.150674,572.97925,50.88559,860.75104,14.550739,31.797222,877.46735
726,725.18,2,0.151154,574.00641,50.88559,860.88739,14.550247,31.802778,877.47168
727,726.18,2.1,0.151391,574.25067,50.88559,860.88739,14.55037,31.805555,877.47186
728,727.18,1.9,0.150437,571.16095,50.88559,860.88739,14.550001,31.80625,877.46729
729,728.18,2.1,0.150918,573.4339,50.88559,860.88739,14.549632,31.809723,877.46674
730,729.18,2.1,0.150918,571.75818,50.88559,860.88739,14.550617,31.813889,877.4693
731,730.18,2,0.152108,573.47168,50.88559,860.88739,14.550125,31.815277,877.46753
732,731.18,2,0.151391,573.01312,50.88559,860.75104,14.549879,31.815971,877.46173
733,732.18,2.1,0.150918,572.69318,50.88559,860.75104,14.550864,31.81875,877.4599
734,733.18,2,0.152108,573.06403,50.88559,860.75104,14.55074,31.821527,877.45929
735,734.18,2,0.151872,574.23291,50.88559,860.75104,14.550248,31.82361,877.45593
736,735.18,2,0.151635,574.72003,50.88559,860.75104,14.550371,31.825695,877.45624
737,736.18,2,0.151872,572.98828,50.88559,860.75104,14.550126,31.827778,877.45459
738,737.18,2,0.152108,572.14935,50.88559,861.07294,14.550373,31.829861,877.45471
739,738.18,2,0.150918,573.63232,50.88559,860.88739,14.549759,31.83264,877.45599
740,739.18,2,0.14972,573.76593,50.88559,860.75104,14.550865,31.833334,877.45142
741,740.18,1.9,0.149003,573.01221,50.88559,860.75104,14.550742,31.835417,877.45062
742,741.18,2,0.149483,574.32166,50.88559,860.75104,14.550742,31.838888,877.4519
743,742.18,2,0.149239,573.72308,50.88559,860.75104,14.550864,31.840973,877.44916
744,743.18,2.1,0.149483,573.76111,50.88559,860.75104,14.551356,31.845833,877.45374
745,744.18,2,0.147805,574.54132,50.88559,860.75104,14.551233,31.847918,877.45355
746,745.18,2,0.14972,573.45093,50.88559,860.88739,14.551479,31.851389,877.45648
747,746.18,2,0.149483,572.68939,50.88559,860.88739,14.551972,31.851389,877.44965
748,747.18,2,0.150437,574.54913,50.88559,860.88739,14.552341,31.85486,877.45172
749,748.18,2,0.151391,573.17963,50.88559,860.88739,14.552094,31.856945,877.45245
750,749.18,2,0.151635,572.79095,50.88559,860.88739,14.551233,31.859028,877.45154
751,750.18,2,0.151391,575.44678,50.88559,860.88739,14.55074,31.859028,877.44568
752,751.18,2,0.151391,573.75812,50.88559,860.75104,14.550987,31.861805,877.44702
753,752.18,2,0.150437,573.94647,50.88559,860.75104,14.550864,31.86389,877.44678
754,753.18,2,0.151391,574.04736,50.88559,860.75104,14.55074,31.868055,877.44904
755,754.18,2,0.152352,572.91541,50.88559,860.75104,14.550617,31.869444,877.4447
756,755.18,2,0.153543,573.8877,50.88559,860.75104,14.550862,31.86875,877.43805
757,756.18,2,0.152352,571.8515,50.88559,860.75104,14.549754,31.869444,877.43237
758,757.18,2,0.152589,573.18866,50.88559,860.75104,14.549878,31.872223,877.43011
759,758.18,2,0.153069,572.56964,50.88559,860.75104,14.55037,31.873611,877.4281
760,759.18,2,0.152825,575.01056,50.88559,860.75104,14.550739,31.876389,877.42871
761,760.18,2,0.153069,575.41205,50.88559,860.75104,14.550984,31.879168,877.42841
762,761.18,2,0.153306,572.47485,50.88559,860.75104,14.551477,31.88125,877.42767
763,762.18,2,0.153543,573.95569,50.88559,860.75104,14.551477,31.883333,877.4278
764,763.18,2,0.153069,573.79193,50.88559,860.75104,14.550615,31.88611,877.42603
765,764.18,2,0.152825,574.08014,50.88559,860.75104,14.55,31.888889,877.42737
766,765.18,2.1,0.152825,574.54926,50.88559,860.75104,14.550492,31.894444,877.43457
767,766.18,2,0.152108,572.21198,50.88559,860.75104,14.550245,31.897917,877.43549
768,767.18,2,0.151635,573.77698,50.88559,860.75104,14.550369,31.9,877.43463
769,768.18,2,0.151154,575.22137,50.88559,860.75104,14.55123,31.904167,877.43958
770,769.18,2,0.150674,573.20959,50.88559,860.75104,14.5516,31.904861,877.43628
771,770.18,2,0.151391,571.71814,50.88559,860.75104,14.551106,31.906944,877.43256
772,771.18,2,0.150918,576.27948,50.88559,860.75104,14.5516,31.9125,877.43793
773,772.18,2,0.151391,573.84583,50.88559,860.75104,14.551968,31.915972,877.4397
774,773.18,2,0.152108,572.79688,50.88559,860.75104,14.552583,31.919445,877.4436
775,774.18,2,0.151872,573.3562,50.88559,860.75104,14.553075,31.921528,877.44409
776,775.18,2.1,0.152352,574.81683,50.88559,860.75104,14.553075,31.921528,877.43933
777,776.18,2,0.153543,573.8667,50.88559,860.75104,14.553936,31.924999,877.44244
778,777.18,1.9,0.153306,572.22992,50.88559,860.75104,14.555044,31.927084,877.44202
779,778.18,1.9,0.154023,575.41913,50.88559,860.75104,14.556027,31.930555,877.44366
780,779.18,2.1,0.153543,572.77991,50.88559,860.75104,14.556767,31.932638,877.44226
781,780.18,2.1,0.154977,573.86176,50.88559,860.75104,14.556029,31.936111,877.44659
782,781.18,2.1,0.15426,573.55756,50.88559,860.75104,14.556397,31.9375,877.44263
783,782.18,2,0.152589,574.89777,50.88559,860.75104,14.557013,31.940277,877.44373
784,783.18,2,0.152589,573.8667,50.88559,860.75104,14.557013,31.940971,877.43951
785,784.18,2,0.151635,573.20074,50.88559,860.75104,14.557628,31.944445,877.4408
786,785.18,2,0.151391,572.9245,50.88559,860.75104,14.557505,31.944445,877.43707
787,786.18,2,0.151635,574.37549,50.88559,860.75104,14.557505,31.947222,877.43689
788,787.18,2.1,0.151391,573.81293,50.88559,860.75104,14.557013,31.947916,877.43262
789,788.18,2,0.151872,573.06104,50.88559,860.75104,14.557382,31.949306,877.43066
790,789.18,2,0.151391,573.85687,50.88559,860.75104,14.558243,31.952778,877.43134
791,790.18,1.9,0.152825,574.76788,50.88559,860.75104,14.558119,31.956249,877.43298
792,791.18,2,0.151872,574.40558,50.88559,860.75104,14.557135,31.958334,877.4325
793,792.18,1.9,0.152589,572.16815,50.88559,860.75104,14.556642,31.963194,877.43835
794,793.18,2,0.152589,572.81189,50.88559,860.75104,14.557382,31.963194,877.43292
795,794.18,2,0.152825,573.47681,50.88559,860.75104,14.55775,31.963888,877.42847
796,795.18,2,0.152108,574.16718,50.88559,860.75104,14.557996,31.965973,877.42737
797,796.18,2,0.151872,574.36749,50.88559,860.75104,14.557996,31.967361,877.42407
798,797.18,2.1,0.153069,572.78699,50.88559,860.75104,14.559104,31.969444,877.42273
799,798.18,2,0.154023,574.56622,50.88559,860.75104,14.557382,31.970833,877.41968
800,799.18,2,0.153786,575.46204,50.88559,860.75104,14.557013,31.975,877.42126
801,800.18,2,0.155457,574.93378,50.88559,860.75104,14.556397,31.978472,877.42456
802,801.18,1.9,0.154977,573.92767,50.88559,860.75104,14.555783,31.981945,877.42657
803,802.18,2,0.15474,576.42639,50.88559,860.75104,14.555169,31.986111,877.42987
804,803.18,2,0.153786,573.5036,50.88559,860.75104,14.554923,31.988194,877.42743
805,804.18,1.9,0.153069,575.48993,50.88559,860.75104,14.555416,31.991667,877.4295
806,805.18,2,0.153543,573.80994,50.88559,860.75104,14.555908,31.994444,877.43011
807,806.18,2,0.153069,574.3277,50.88559,860.75104,14.5564,31.997223,877.43066
808,807.18,2,0.152352,575.48895,50.88559,860.75104,14.557755,32,877.43011
809,808.18,2,0.151154,574.76483,50.88559,860.75104,14.557632,32.002083,877.43079
810,809.18,2,0.150918,573.58551,50.88559,860.75104,14.557385,32.002777,877.42511
811,810.18,1.9,0.150918,574.3277,50.88559,860.75104,14.557508,32.003471,877.42108
812,811.18,2,0.151391,573.7901,50.88559,860.75104,14.557015,32.003471,877.41699
813,812.18,2,0.152108,574.08099,50.88559,860.75104,14.556646,32.005554,877.41595
814,813.18,2,0.151391,574.85376,50.88559,860.75104,14.556769,32.008335,877.4165
815,814.18,2,0.152352,573.35126,50.88559,860.75104,14.556891,32.011112,877.41638
816,815.18,2,0.153069,575.07446,50.88559,860.75104,14.557999,32.011806,877.41425
817,816.18,2,0.154023,573.20154,50.88559,860.75104,14.556521,32.013889,877.41174
818,817.18,2,0.15426,574.12323,50.88559,860.75104,14.55726,32.015972,877.41052
819,818.18,2,0.15426,573.53864,50.88559,860.75104,14.558244,32.017361,877.40808
820,819.18,2,0.153786,574.55432,50.88559,860.75104,14.557874,32.019444,877.40692
821,820.18,1.9,0.152825,574.95953,50.88559,860.75104,14.558121,32.022221,877.40607
822,821.18,1.9,0.153543,574.21503,50.88559,860.75104,14.557874,32.02639,877.4104
823,822.18,2.1,0.153543,574.74701,50.88559,860.75104,14.557258,32.027779,877.40784
824,823.18,2,0.153543,575.1582,50.88559,860.88739,14.557258,32.029861,877.40851
825,824.18,2,0.153786,574.20605,50.88559,860.75104,14.557011,32.033333,877.41095
826,825.18,2,0.15426,573.64832,50.88559,860.75104,14.557626,32.034027,877.4068
827,826.18,1.9,0.15426,572.61542,50.88559,860.75104,14.558487,32.036804,877.40747
828,827.18,2,0.153543,574.70825,50.88559,860.75104,14.558609,32.040279,877.40826
829,828.18,2,0.154023,574.43036,50.88559,860.75104,14.559101,32.042362,877.4071
830,829.18,2,0.155221,575.62482,50.88559,860.75104,14.55824,32.046528,877.4104
831,830.18,2,0.154977,573.67224,50.88559,860.88739,14.558977,32.047916,877.40771
832,831.18,2,0.15426,576.23096,50.88559,860.75104,14.558362,32.052082,877.41125
833,832.18,2,0.155221,573.72308,50.88559,860.75104,14.558977,32.054863,877.41351
834,833.18,2,0.154023,572.66144,50.88559,860.75104,14.559715,32.055557,877.40784
835,834.18,2,0.154977,575.39514,50.88559,860.75104,14.557502,32.058334,877.40662
836,835.18,2,0.154503,573.7182,50.88559,860.75104,14.557624,32.060417,877.40582
837,836.18,1.9,0.15426,573.93256,50.88559,860.75104,14.557379,32.063889,877.40887
838,837.18,1.9,0.15474,576.45135,50.88559,860.75104,14.557626,32.065971,877.4071
839,838.18,1.9,0.155221,575.65179,50.88559,860.75104,14.557133,32.068748,877.40601
840,839.18,1.9,0.155457,572.70728,50.88559,860.75104,14.557749,32.070835,877.4057
841,840.18,1.9,0.155221,575.63586,50.88559,860.75104,14.558118,32.072918,877.40607
842,841.18,2,0.155457,573.93451,50.88559,860.88739,14.557626,32.076389,877.40912
843,842.18,1.9,0.155938,573.98651,50.88559,860.75104,14.557749,32.079166,877.40912
844,843.18,2,0.156174,575.97949,50.88559,860.75104,14.559963,32.079861,877.40601
845,844.18,2,0.155938,577.05554,50.88559,860.75104,14.560209,32.083332,877.40979
846,845.18,1.9,0.155938,571.87933,50.88559,860.75104,14.560578,32.086807,877.41205
847,846.18,1.9,0.155938,574.53534,50.88559,860.75104,14.561193,32.08889,877.41302
848,847.18,2,0.156411,576.6864,50.88559,860.75104,14.561316,32.091667,877.41431
849,848.18,1.9,0.156174,574.60138,50.88559,860.75104,14.560209,32.095139,877.41571
850,849.18,2,0.156174,574.64423,50.88559,860.75104,14.560701,32.096527,877.41278
851,850.18,2,0.156655,575.94257,50.88559,860.75104,14.56144,32.097916,877.40918
852,851.18,1.9,0.155694,574.5553,50.88559,860.75104,14.561563,32.100693,877.4093
853,852.18,1.8,0.155694,576.11353,50.88559,860.75104,14.559224,32.101387,877.40399
854,853.18,1.9,0.155457,577.13232,50.88559,860.75104,14.560331,32.102779,877.40228
855,854.18,1.9,0.156411,574.7879,50.88559,860.75104,14.560454,32.106945,877.40607
856,855.18,1.9,0.155694,574.53137,50.88559,860.75104,14.559717,32.106251,877.39972
857,856.18,2,0.155457,576.28436,50.88559,860.75104,14.560701,32.108334,877.40088
858,857.18,2,0.156655,574.90558,50.88559,860.75104,14.560947,32.112499,877.40289
859,858.18,1.9,0.154977,574.81488,50.88559,860.75104,14.56107,32.114582,877.40198
860,859.18,1.9,0.155457,573.96753,50.88559,860.75104,14.561193,32.118752,877.40527
861,860.18,2,0.155938,575.66595,50.88559,860.75104,14.561563,32.121529,877.40436
862,861.18,2,0.156174,574.92883,50.88559,860.75104,14.562424,32.122223,877.40436
863,862.18,1.9,0.155938,575.57397,50.88559,860.75104,14.562546,32.123611,877.4024
864,863.18,1.9,0.156655,573.34613,50.88559,860.75104,14.562546,32.125694,877.40088
865,864.18,1.9,0.155694,574.85974,50.88559,860.75104,14.563161,32.127083,877.39819
866,865.18,2,0.156174,576.40424,50.88559,860.75104,14.564022,32.131943,877.4046
867,866.18,2,0.156411,573.53473,50.88559,860.75104,14.564391,32.132637,877.39941
868,867.18,1.9,0.155938,573.63837,50.88559,860.75104,14.564391,32.135418,877.39905
869,868.18,1.9,0.155457,573.75812,50.88559,860.75104,14.564269,32.136806,877.39758
870,869.18,1.9,0.156174,576.79645,50.88559,860.75104,14.564022,32.140278,877.39923
871,870.18,1.9,0.156655,575.10144,50.88559,860.75104,14.563529,32.142361,877.3974
872,871.18,1.9,0.156411,574.1911,50.88559,860.75104,14.564022,32.145138,877.39838
873,872.18,1.9,0.155694,574.85376,50.88559,860.75104,14.564145,32.147915,877.39984
874,873.18,1.9,0.156411,574.00037,50.88559,860.75104,14.564391,32.152084,877.40363
875,874.18,1.9,0.155457,573.5556,50.88559,860.75104,14.563775,32.155556,877.40515
876,875.18,2,0.156655,574.96869,50.88559,860.75104,14.563653,32.159721,877.40729
877,876.18,2,0.156892,575.01752,50.88559,860.75104,14.564022,32.161804,877.40753
878,877.18,2,0.156892,574.83875,50.88559,860.75104,14.563653,32.163887,877.40607
879,878.18,1.9,0.156174,576.30347,50.88559,860.75104,14.562915,32.166668,877.40747
880,879.18,2,0.155694,574.45453,50.88559,860.75104,14.563037,32.169445,877.40833
881,880.18,1.9,0.156411,574.55432,50.88559,860.75104,14.563283,32.172222,877.4079
882,881.18,1.9,0.157845,575.03455,50.88559,860.75104,14.564022,32.173611,877.40033
883,882.18,1.9,0.156655,573.77698,50.88559,860.75104,14.564391,32.177082,877.40094
884,883.18,2,0.156655,575.30615,50.88559,860.75104,14.564513,32.177082,877.40094
885,884.18,1.9,0.157128,574.70612,50.88559,860.75104,14.564266,32.179165,877.40155
886,885.18,1.9,0.157372,575.51489,50.88559,860.75104,14.563528,32.181252,877.40155
887,886.18,2,0.156892,574.3866,50.88559,860.75104,14.563036,32.185417,877.3974
888,887.18,1.9,0.157372,575.69385,50.88559,860.75104,14.562789,32.185417,877.40015
889,888.18,1.9,0.157609,574.26978,50.88559,860.75104,14.562911,32.188889,877.39618
890,889.18,2,0.157128,575.0874,50.88559,860.75104,14.562911,32.190277,877.39185
891,890.18,1.9,0.157609,575.88068,50.88559,860.75104,14.563402,32.190277,877.39185
892,891.18,1.9,0.157845,575.06165,50.88559,860.75104,14.564263,32.193054,877.39124
893,892.18,1.9,0.158326,575.26019,50.88559,860.75104,14.565248,32.197918,877.39172
894,893.18,1.9,0.158326,574.29376,50.88559,860.75104,14.56611,32.197918,877.38922
895,894.18,1.9,0.157845,576.34839,50.88559,860.75104,14.566478,32.200001,877.38837
896,895.18,1.9,0.157372,575.31122,50.88559,860.75104,14.566725,32.201389,877.38715
897,896.18,1.9,0.157372,574.86572,50.88559,860.75104,14.565617,32.205555,877.38727
898,897.18,1.9,0.158089,576.16431,50.88559,860.75104,14.564878,32.209026,877.38953
899,898.18,2,0.157609,574.9588,50.88559,860.75104,14.564878,32.212502,877.39203
900,899.18,1.9,0.156655,573.91071,50.88559,860.75104,14.56537,32.215973,877.39471
901,900.18,1.9,0.158089,576.26654,50.88559,860.75104,14.565986,32.220833,877.39868
902,901.18,1.9,0.157609,574.26697,50.88559,860.75104,14.567217,32.22361,877.39862
903,902.18,1.9,0.158807,577.77295,50.88559,860.75104,14.567217,32.225693,877.39716
904,903.18,1.9,0.158089,574.72998,50.88559,860.75104,14.566478,32.229168,877.40167
905,904.18,2,0.158807,573.62952,50.88559,860.75104,14.566478,32.229862,877.39716
906,905.18,1.9,0.15928,578.08331,50.88559,860.75104,14.565372,32.233334,877.40002
907,906.18,1.9,0.15928,572.58978,50.88559,860.75104,14.56488,32.234028,877.39697
908,907.18,2,0.158807,577.96124,50.88559,860.75104,14.564511,32.236111,877.39624
909,908.18,1.9,0.160241,575.42999,50.88559,860.75104,14.564511,32.238194,877.39478
910,909.18,1.9,0.15976,578.41168,50.88559,860.75104,14.56488,32.240971,877.39624
911,910.18,2,0.159524,577.1416,50.88559,860.75104,14.565742,32.243057,877.39636
912,911.18,1.9,0.15976,574.85089,50.88559,860.75104,14.565866,32.24514,877.39764
913,912.18,1.9,0.160478,577.44867,50.88559,860.75104,14.565743,32.25,877.40192
914,913.18,2,0.15976,576.59442,50.88559,860.75104,14.565989,32.252083,877.40106
915,914.18,2,0.158563,572.82086,50.88559,860.75104,14.566729,32.255554,877.40106
916,915.18,1.9,0.158563,575.61993,50.88559,860.75104,14.566729,32.256943,877.40027
917,916.18,1.9,0.157845,574.72699,50.88559,860.75104,14.565745,32.258335,877.39886
918,917.18,2,0.158807,574.34473,50.88559,860.75104,14.565006,32.261112,877.39825
919,918.18,1.9,0.158089,575.82465,50.88559,860.75104,14.565499,32.261112,877.39349
920,919.18,1.9,0.158089,576.36328,50.88559,860.75104,14.565745,32.263195,877.39392
921,920.18,2,0.157845,573.95569,50.88559,860.75104,14.566114,32.262501,877.38837
922,921.18,2,0.157372,576.0235,50.88559,860.75104,14.565377,32.263889,877.38647
923,922.18,2,0.155938,575.40106,50.88559,860.75104,14.564762,32.266666,877.38879
924,923.18,2,0.15474,575.62988,50.88559,860.75104,14.5655,32.267361,877.38586
925,924.18,2,0.154023,576.86737,50.88559,860.75104,14.564393,32.270138,877.38605
926,925.18,2,0.153786,575.59302,50.88559,860.75104,14.564639,32.271526,877.38342
927,926.18,2,0.154977,575.32019,50.88559,860.75104,14.564762,32.274307,877.38403
928,927.18,2,0.154503,576.43842,50.88559,860.75104,14.565131,32.275696,877.38324
929,928.18,1.9,0.15426,575.79388,50.88559,860.75104,14.564884,32.279861,877.38593
930,929.18,1.9,0.15474,575.83453,50.88559,860.75104,14.564884,32.283333,877.38879
931,930.18,2,0.155694,575.20715,50.88559,860.75104,14.565622,32.284027,877.38525
932,931.18,2.1,0.156655,576.65643,50.88559,860.75104,14.565499,32.287498,877.38733
933,932.18,2,0.156892,576.30743,50.88559,860.75104,14.564637,32.290974,877.38953
934,933.18,1.9,0.157609,576.31244,50.88559,860.75104,14.565008,32.293751,877.38904
935,934.18,2,0.158563,576.33643,50.88559,860.75104,14.564762,32.297222,877.39233
936,935.18,2.1,0.158089,574.40857,50.88559,860.75104,14.565255,32.299999,877.39307
937,936.18,2,0.158326,576.37549,50.88559,860.75104,14.56464,32.299999,877.38892
938,937.18,2,0.158326,576.47748,50.88559,860.75104,14.564762,32.299999,877.3844
939,938.18,2,0.158089,576.35834,50.88559,860.75104,14.564393,32.302082,877.3844
940,939.18,2,0.157609,576.70355,50.88559,860.75104,14.564271,32.304863,877.38574
941,940.18,2.1,0.157609,575.13635,50.88559,860.75104,14.564886,32.306252,877.38367
942,941.18,2,0.156655,574.43652,50.88559,860.75104,14.565378,32.309029,877.38525
943,942.18,2,0.156892,578.49188,50.88559,860.75104,14.564395,32.311806,877.38696
944,943.18,2,0.157128,573.47797,50.88559,860.75104,14.564887,32.313194,877.3855
945,944.18,1.9,0.158563,576.31836,50.88559,860.75104,14.565503,32.315277,877.3847
946,945.18,2,0.157845,576.1015,50.88559,860.75104,14.565626,32.318054,877.38361
947,946.18,1.9,0.157609,577.89514,50.88559,860.75104,14.565134,32.319443,877.38287
